都道府県,高校名,高校ページURL
神奈川県,旭丘高等学校,https://school.js88.com/scl_h/22042660/
神奈川県,大西学園高等学校,https://school.js88.com/scl_h/22042430/
神奈川県,飛鳥未来高等学校　横浜関内キャンパス（通信制）,https://school.js88.com/scl_h/34056026/
神奈川県,藤沢翔陵高等学校,https://school.js88.com/scl_h/22042620/
神奈川県,秀英高等学校,https://school.js88.com/scl_h/24000861/
神奈川県,橘学苑高等学校,https://school.js88.com/scl_h/22042230/
神奈川県,Ｎ高等学校・Ｓ高等学校　湘南平塚キャンパス（通信制）,https://school.js88.com/scl_h/34056305/
神奈川県,飛鳥未来きぼう高等学校　川崎キャンパス（通信制）,https://school.js88.com/scl_h/34056146/
神奈川県,Ｎ高等学校・Ｓ高等学校　横須賀キャンパス（通信制）,https://school.js88.com/scl_h/34056304/
神奈川県,Ｎ高等学校・Ｓ高等学校　横浜キャンパス（通信制）,https://school.js88.com/scl_h/34056303/
神奈川県,Ｎ高等学校・Ｓ高等学校　相模原橋本キャンパス（通信制）,https://school.js88.com/scl_h/34056307/
神奈川県,Ｎ高等学校・Ｓ高等学校　川崎キャンパス（通信制）,https://school.js88.com/scl_h/34056301/
神奈川県,Ｎ高等学校・Ｓ高等学校　本厚木キャンパス（通信制）,https://school.js88.com/scl_h/34056302/
神奈川県,Ｎ高等学校・Ｓ高等学校　溝の口キャンパス（通信制）,https://school.js88.com/scl_h/34056306/
神奈川県,二俣川高等学校,https://school.js88.com/scl_h/22040390/
神奈川県,鶴見高等学校,https://school.js88.com/scl_h/22040260/
神奈川県,市ケ尾高等学校,https://school.js88.com/scl_h/22040460/
神奈川県,神奈川工業高等学校,https://school.js88.com/scl_h/22040270/
神奈川県,磯子工業高等学校,https://school.js88.com/scl_h/22040410/
神奈川県,横浜明朋高等学校（定時制）,https://school.js88.com/scl_h/22040340/
神奈川県,横浜清陵高等学校,https://school.js88.com/scl_h/22040320/
神奈川県,光陵高等学校,https://school.js88.com/scl_h/22040360/
神奈川県,商工高等学校,https://school.js88.com/scl_h/22040370/
神奈川県,横浜翠嵐高等学校,https://school.js88.com/scl_h/22040280/
神奈川県,自然学園高等学校相模原キャンパス（通信制）,https://school.js88.com/scl_h/22025980/
神奈川県,横浜立野高等学校,https://school.js88.com/scl_h/22040310/
神奈川県,川和高等学校,https://school.js88.com/scl_h/22040450/
神奈川県,横浜平沼高等学校,https://school.js88.com/scl_h/22040290/
神奈川県,港北高等学校,https://school.js88.com/scl_h/22040440/
神奈川県,旭高等学校,https://school.js88.com/scl_h/22040400/
神奈川県,横浜南陵高等学校,https://school.js88.com/scl_h/22040330/
神奈川県,金沢総合高等学校,https://school.js88.com/scl_h/22040430/
神奈川県,希望ケ丘高等学校,https://school.js88.com/scl_h/22040380/
神奈川県,横浜国際高等学校,https://school.js88.com/scl_h/22040420/
神奈川県,霧が丘高等学校,https://school.js88.com/scl_h/22040470/
神奈川県,横浜緑ケ丘高等学校,https://school.js88.com/scl_h/22040300/
神奈川県,藤沢工科高等学校,https://school.js88.com/scl_h/22040810/
神奈川県,百合丘高等学校,https://school.js88.com/scl_h/22040620/
神奈川県,高浜高等学校,https://school.js88.com/scl_h/22040720/
神奈川県,藤沢西高等学校,https://school.js88.com/scl_h/22040800/
神奈川県,柏陽高等学校,https://school.js88.com/scl_h/22040490/
神奈川県,平塚農商高等学校,https://school.js88.com/scl_h/22040700/
神奈川県,松陽高等学校,https://school.js88.com/scl_h/22040500/
神奈川県,湘南高等学校,https://school.js88.com/scl_h/22040780/
神奈川県,横須賀大津高等学校,https://school.js88.com/scl_h/22040640/
神奈川県,川崎北高等学校,https://school.js88.com/scl_h/22040570/
神奈川県,小田原東高等学校,https://school.js88.com/scl_h/22040840/
神奈川県,川崎工科高等学校,https://school.js88.com/scl_h/22040550/
神奈川県,多摩高等学校,https://school.js88.com/scl_h/22040590/
神奈川県,向の岡工業高等学校,https://school.js88.com/scl_h/22040600/
神奈川県,金井高等学校,https://school.js88.com/scl_h/22040510/
神奈川県,白山高等学校,https://school.js88.com/scl_h/22040480/
神奈川県,鎌倉高等学校,https://school.js88.com/scl_h/22040750/
神奈川県,七里ガ浜高等学校,https://school.js88.com/scl_h/22040770/
神奈川県,県立川崎高等学校,https://school.js88.com/scl_h/22040540/
神奈川県,平塚江南高等学校,https://school.js88.com/scl_h/22040680/
神奈川県,横浜瀬谷高等学校,https://school.js88.com/scl_h/22040520/
神奈川県,追浜高等学校,https://school.js88.com/scl_h/22040670/
神奈川県,横須賀高等学校,https://school.js88.com/scl_h/22040630/
神奈川県,新城高等学校,https://school.js88.com/scl_h/22040560/
神奈川県,海洋科学高等学校,https://school.js88.com/scl_h/22040660/
神奈川県,生田高等学校,https://school.js88.com/scl_h/22040610/
神奈川県,小田原高等学校,https://school.js88.com/scl_h/22040820/
神奈川県,横須賀工業高等学校,https://school.js88.com/scl_h/22040650/
神奈川県,平塚工科高等学校,https://school.js88.com/scl_h/22040710/
神奈川県,舞岡高等学校,https://school.js88.com/scl_h/22040530/
神奈川県,横浜緑園高等学校,https://school.js88.com/scl_h/22041180/
神奈川県,厚木高等学校,https://school.js88.com/scl_h/22041020/
神奈川県,吉田島高等学校,https://school.js88.com/scl_h/22041120/
神奈川県,新羽高等学校,https://school.js88.com/scl_h/22041160/
神奈川県,小田原城北工業高等学校,https://school.js88.com/scl_h/22040860/
神奈川県,大磯高等学校,https://school.js88.com/scl_h/22041100/
神奈川県,茅ケ崎高等学校,https://school.js88.com/scl_h/22040870/
神奈川県,厚木清南高等学校,https://school.js88.com/scl_h/22041150/
神奈川県,伊志田高等学校,https://school.js88.com/scl_h/22041050/
神奈川県,麻溝台高等学校,https://school.js88.com/scl_h/22040960/
神奈川県,足柄高等学校,https://school.js88.com/scl_h/22041230/
神奈川県,神奈川総合産業高等学校,https://school.js88.com/scl_h/22040930/
神奈川県,上溝南高等学校,https://school.js88.com/scl_h/22040970/
神奈川県,津久井浜高等学校,https://school.js88.com/scl_h/22040990/
神奈川県,茅ケ崎北陵高等学校,https://school.js88.com/scl_h/22040880/
神奈川県,西湘高等学校,https://school.js88.com/scl_h/22040850/
神奈川県,相模原城山高等学校,https://school.js88.com/scl_h/22041130/
神奈川県,津久井高等学校,https://school.js88.com/scl_h/22041140/
神奈川県,上溝高等学校,https://school.js88.com/scl_h/22040920/
神奈川県,座間高等学校,https://school.js88.com/scl_h/22041090/
神奈川県,鶴嶺高等学校,https://school.js88.com/scl_h/22040890/
神奈川県,中央農業高等学校,https://school.js88.com/scl_h/22041080/
神奈川県,厚木王子高等学校,https://school.js88.com/scl_h/22041030/
神奈川県,相模原高等学校,https://school.js88.com/scl_h/22040940/
神奈川県,伊勢原高等学校,https://school.js88.com/scl_h/22041070/
神奈川県,秦野高等学校,https://school.js88.com/scl_h/22041000/
神奈川県,生田東高等学校,https://school.js88.com/scl_h/22041200/
神奈川県,大和高等学校,https://school.js88.com/scl_h/22041060/
神奈川県,山北高等学校,https://school.js88.com/scl_h/22041110/
神奈川県,相原高等学校,https://school.js88.com/scl_h/22040910/
神奈川県,住吉高等学校,https://school.js88.com/scl_h/22041630/
神奈川県,田奈高等学校,https://school.js88.com/scl_h/22041420/
神奈川県,横浜桜陽高等学校,https://school.js88.com/scl_h/22041520/
神奈川県,横浜修悠館高等学校,https://school.js88.com/scl_h/22041610/
神奈川県,大和南高等学校,https://school.js88.com/scl_h/22041250/
神奈川県,荏田高等学校,https://school.js88.com/scl_h/22041500/
神奈川県,綾瀬高等学校,https://school.js88.com/scl_h/22041260/
神奈川県,横浜旭陵高等学校,https://school.js88.com/scl_h/22041590/
神奈川県,逗子葉山高等学校,https://school.js88.com/scl_h/22041450/
神奈川県,橘高等学校,https://school.js88.com/scl_h/22041340/
神奈川県,平塚湘風高等学校,https://school.js88.com/scl_h/22041660/
神奈川県,東高等学校,https://school.js88.com/scl_h/22041310/
神奈川県,横浜商業高等学校,https://school.js88.com/scl_h/22041360/
神奈川県,川崎市立幸高等学校,https://school.js88.com/scl_h/22041390/
神奈川県,南高等学校,https://school.js88.com/scl_h/22041270/
神奈川県,上鶴間高等学校,https://school.js88.com/scl_h/22041240/
神奈川県,藤沢清流高等学校,https://school.js88.com/scl_h/22041550/
神奈川県,海老名高等学校,https://school.js88.com/scl_h/22041570/
神奈川県,横浜市立戸塚高等学校,https://school.js88.com/scl_h/22041300/
神奈川県,厚木北高等学校,https://school.js88.com/scl_h/22041490/
神奈川県,横浜市立桜丘高等学校,https://school.js88.com/scl_h/22041280/
神奈川県,橋本高等学校,https://school.js88.com/scl_h/22041480/
神奈川県,麻生総合高等学校,https://school.js88.com/scl_h/22041440/
神奈川県,高津高等学校,https://school.js88.com/scl_h/22041330/
神奈川県,二宮高等学校,https://school.js88.com/scl_h/22041470/
神奈川県,川崎総合科学高等学校,https://school.js88.com/scl_h/22041400/
神奈川県,茅ケ崎西浜高等学校,https://school.js88.com/scl_h/22041650/
神奈川県,寒川高等学校,https://school.js88.com/scl_h/22041460/
神奈川県,保土ケ谷高等学校,https://school.js88.com/scl_h/22041510/
神奈川県,横浜市立金沢高等学校,https://school.js88.com/scl_h/22041290/
新潟県,開志創造高等学校（通信制）,https://school.js88.com/scl_h/34055752/
新潟県,新潟産業大学附属高等学校,https://school.js88.com/scl_h/22023980/
新潟県,精華学園高等学校　新潟中央校（通信制）,https://school.js88.com/scl_h/34052033/
新潟県,新潟産業大学附属高等学校　通信制課程,https://school.js88.com/scl_h/34052046/
新潟県,つくば開成学園高等学校　上越学習センター（通信制）,https://school.js88.com/scl_h/34052019/
新潟県,松陰高等学校　新潟中央校（通信制）,https://school.js88.com/scl_h/34052041/
新潟県,敬和学園高等学校,https://school.js88.com/scl_h/22024000/
新潟県,新潟青陵高等学校,https://school.js88.com/scl_h/22023910/
新潟県,Ｎ高等学校・Ｓ高等学校　新潟長岡キャンパス（通信制）,https://school.js88.com/scl_h/34056309/
新潟県,新潟県立阿賀黎明高等学校,https://school.js88.com/scl_h/22023260/
新潟県,帝京長岡高等学校,https://school.js88.com/scl_h/22023940/
新潟県,上越高等学校,https://school.js88.com/scl_h/22023950/
新潟県,精華学園高等学校　新潟校（通信制）,https://school.js88.com/scl_h/34052034/
新潟県,松陰高等学校　燕三条校（通信制）,https://school.js88.com/scl_h/34052040/
新潟県,開志国際高等学校,https://school.js88.com/scl_h/34031229/
新潟県,長岡英智高等学校（通信制）,https://school.js88.com/scl_h/34028502/
新潟県,新潟清心女子高等学校,https://school.js88.com/scl_h/22023990/
新潟県,海洋高等学校,https://school.js88.com/scl_h/22023690/
新潟県,開志学園高等学校,https://school.js88.com/scl_h/34024908/
新潟県,加茂暁星高等学校,https://school.js88.com/scl_h/22023960/
新潟県,Ｎ高等学校・Ｓ高等学校　新潟キャンパス（通信制）,https://school.js88.com/scl_h/34056308/
新潟県,日本文理高等学校,https://school.js88.com/scl_h/22024040/
新潟県,つくば開成学園高等学校　長岡学習センター（通信制）,https://school.js88.com/scl_h/34052020/
新潟県,新潟県立村上高等学校,https://school.js88.com/scl_h/22021750/
新潟県,長岡農業高等学校,https://school.js88.com/scl_h/22021760/
新潟県,柏崎高等学校,https://school.js88.com/scl_h/22021770/
新潟県,羽茂高等学校,https://school.js88.com/scl_h/22021740/
新潟県,新潟向陽高等学校,https://school.js88.com/scl_h/22022960/
新潟県,柏崎総合高等学校,https://school.js88.com/scl_h/22021780/
新潟県,新発田南高等学校,https://school.js88.com/scl_h/22022120/
新潟県,正徳館高等学校,https://school.js88.com/scl_h/22023320/
新潟県,村上桜ヶ丘高等学校,https://school.js88.com/scl_h/22023150/
新潟県,長岡高等学校,https://school.js88.com/scl_h/22023270/
新潟県,見附高等学校,https://school.js88.com/scl_h/22023310/
新潟県,新潟中央高等学校,https://school.js88.com/scl_h/22022990/
新潟県,五泉高等学校,https://school.js88.com/scl_h/22023240/
新潟県,新潟南高等学校,https://school.js88.com/scl_h/22023000/
新潟県,長岡商業高等学校,https://school.js88.com/scl_h/22023300/
新潟県,阿賀野高等学校,https://school.js88.com/scl_h/22023190/
新潟県,吉田高等学校,https://school.js88.com/scl_h/22023110/
新潟県,三条高等学校,https://school.js88.com/scl_h/22023340/
新潟県,巻高等学校,https://school.js88.com/scl_h/22023060/
新潟県,新発田高等学校,https://school.js88.com/scl_h/22023120/
新潟県,西新発田高等学校（定時制・単位制）,https://school.js88.com/scl_h/22023130/
新潟県,新潟江南高等学校,https://school.js88.com/scl_h/22023010/
新潟県,新潟高等学校,https://school.js88.com/scl_h/22022980/
新潟県,長岡大手高等学校,https://school.js88.com/scl_h/22023280/
新潟県,長岡工業高等学校,https://school.js88.com/scl_h/22023290/
新潟県,新潟商業高等学校,https://school.js88.com/scl_h/22023050/
新潟県,白根高等学校,https://school.js88.com/scl_h/22023230/
新潟県,新潟西高等学校,https://school.js88.com/scl_h/22023020/
新潟県,新津工業高等学校,https://school.js88.com/scl_h/22023220/
新潟県,中条高等学校,https://school.js88.com/scl_h/22023180/
新潟県,巻総合高等学校,https://school.js88.com/scl_h/22023070/
新潟県,新津高等学校,https://school.js88.com/scl_h/22023210/
新潟県,新発田農業高等学校,https://school.js88.com/scl_h/22023140/
新潟県,新潟県立栃尾高等学校,https://school.js88.com/scl_h/22023330/
新潟県,豊栄高等学校,https://school.js88.com/scl_h/22023200/
新潟県,村松高等学校,https://school.js88.com/scl_h/22023250/
新潟県,新潟工業高等学校,https://school.js88.com/scl_h/22023030/
新潟県,糸魚川白嶺高等学校,https://school.js88.com/scl_h/22023680/
新潟県,十日町総合高等学校,https://school.js88.com/scl_h/22023490/
新潟県,高田商業高等学校,https://school.js88.com/scl_h/22023600/
新潟県,糸魚川高等学校,https://school.js88.com/scl_h/22023670/
新潟県,新潟県央工業高等学校,https://school.js88.com/scl_h/22023360/
新潟県,高田農業高等学校,https://school.js88.com/scl_h/22023580/
新潟県,三条商業高等学校,https://school.js88.com/scl_h/22023370/
新潟県,有恒高等学校,https://school.js88.com/scl_h/22023650/
新潟県,柏崎常盤高等学校,https://school.js88.com/scl_h/22023520/
新潟県,六日町高等学校,https://school.js88.com/scl_h/22023450/
新潟県,佐渡総合高等学校,https://school.js88.com/scl_h/22023740/
新潟県,堀之内高等学校（定時制）,https://school.js88.com/scl_h/22023430/
新潟県,八海高等学校,https://school.js88.com/scl_h/22023460/
新潟県,塩沢商工高等学校,https://school.js88.com/scl_h/22023470/
新潟県,加茂高等学校,https://school.js88.com/scl_h/22023390/
新潟県,三条東高等学校,https://school.js88.com/scl_h/22023350/
新潟県,新井高等学校,https://school.js88.com/scl_h/22023610/
新潟県,久比岐高等学校,https://school.js88.com/scl_h/22023640/
新潟県,小千谷西高等学校,https://school.js88.com/scl_h/22023420/
新潟県,高田北城高等学校,https://school.js88.com/scl_h/22023570/
新潟県,加茂農林高等学校,https://school.js88.com/scl_h/22023400/
新潟県,高田高等学校,https://school.js88.com/scl_h/22023560/
新潟県,松代高等学校,https://school.js88.com/scl_h/22023510/
新潟県,小出高等学校,https://school.js88.com/scl_h/22023440/
新潟県,出雲崎高等学校（定時制）,https://school.js88.com/scl_h/22023550/
新潟県,十日町高等学校,https://school.js88.com/scl_h/22023480/
新潟県,佐渡高等学校,https://school.js88.com/scl_h/22023700/
新潟県,新潟県立柏崎工業高等学校,https://school.js88.com/scl_h/22023530/
新潟県,上越総合技術高等学校,https://school.js88.com/scl_h/22023590/
新潟県,小千谷高等学校,https://school.js88.com/scl_h/22023410/
新潟県,佐渡中等教育学校,https://school.js88.com/scl_h/34029164/
新潟県,関根学園高等学校,https://school.js88.com/scl_h/22024010/
新潟県,新潟翠江高等学校（通信制）,https://school.js88.com/scl_h/34028355/
新潟県,直江津中等教育学校,https://school.js88.com/scl_h/34029163/
新潟県,新潟東高等学校,https://school.js88.com/scl_h/22023800/
新潟県,高田南城高等学校（通信制）,https://school.js88.com/scl_h/24000631/
新潟県,新津南高等学校,https://school.js88.com/scl_h/22023810/
新潟県,燕中等教育学校,https://school.js88.com/scl_h/34029162/
新潟県,東京学館新潟高等学校,https://school.js88.com/scl_h/22024030/
新潟県,新潟明訓高等学校,https://school.js88.com/scl_h/22023900/
新潟県,つくば開成学園高等学校　新潟キャンパス（通信制）,https://school.js88.com/scl_h/34052022/
新潟県,長岡向陵高等学校,https://school.js88.com/scl_h/22023870/
新潟県,北越高等学校,https://school.js88.com/scl_h/22023920/
新潟県,中越高等学校,https://school.js88.com/scl_h/22023930/
新潟県,新潟北高等学校,https://school.js88.com/scl_h/22023830/
新潟県,万代高等学校,https://school.js88.com/scl_h/22023780/
新潟県,創進学園高等学校（通信制）,https://school.js88.com/scl_h/34028537/
新潟県,高志中等教育学校,https://school.js88.com/scl_h/34029138/
新潟県,荒川高等学校,https://school.js88.com/scl_h/22023860/
新潟県,高田南城高等学校（定時制）,https://school.js88.com/scl_h/22108500/
新潟県,分水高等学校,https://school.js88.com/scl_h/22023840/
新潟県,長岡明徳高等学校（定時制）,https://school.js88.com/scl_h/22108490/
新潟県,新潟第一高等学校,https://school.js88.com/scl_h/22024020/
新潟県,国際情報高等学校,https://school.js88.com/scl_h/22023890/
新潟県,明鏡高等学校（定時制）,https://school.js88.com/scl_h/22108480/
新潟県,新発田中央高等学校,https://school.js88.com/scl_h/22023970/
新潟県,佐渡高等学校相川分校（定時制・単位制）,https://school.js88.com/scl_h/34031256/
新潟県,十日町高等学校（定時制）,https://school.js88.com/scl_h/22103380/
新潟県,新潟翠江高等学校（定時制）,https://school.js88.com/scl_h/34028354/
新潟県,新発田商業高等学校,https://school.js88.com/scl_h/22023850/
新潟県,第一学院高等学校　新潟キャンパス（通信制）,https://school.js88.com/scl_h/34052037/
新潟県,鹿島朝日高等学校　上越キャンパス（通信制）,https://school.js88.com/scl_h/34052038/
新潟県,鹿島朝日高等学校　新潟駅前キャンパス（通信制）,https://school.js88.com/scl_h/34052039/
新潟県,鹿島学園高等学校　新潟キャンパス（通信制）,https://school.js88.com/scl_h/34052023/
新潟県,精華学園高等学校　三条校（通信制）,https://school.js88.com/scl_h/34052042/
新潟県,翔洋学園高等学校　新潟学習センター（通信制）,https://school.js88.com/scl_h/34052044/
山梨県,身延山高等学校,https://school.js88.com/scl_h/22025890/
山梨県,Ｎ高等学校・Ｓ高等学校　甲府キャンパス（通信制）,https://school.js88.com/scl_h/34056312/
山梨県,日本大学明誠高等学校,https://school.js88.com/scl_h/22025940/
山梨県,塩山高等学校,https://school.js88.com/scl_h/22025700/
山梨県,甲府商業高等学校,https://school.js88.com/scl_h/22025810/
山梨県,白根高等学校,https://school.js88.com/scl_h/22025860/
山梨県,韮崎高等学校,https://school.js88.com/scl_h/22025550/
山梨県,富士河口湖高等学校,https://school.js88.com/scl_h/22025790/
山梨県,韮崎工業高等学校,https://school.js88.com/scl_h/22025560/
山梨県,甲府昭和高等学校,https://school.js88.com/scl_h/22025850/
山梨県,都留興譲館高等学校,https://school.js88.com/scl_h/22025720/
山梨県,身延高等学校,https://school.js88.com/scl_h/22025650/
山梨県,巨摩高等学校,https://school.js88.com/scl_h/22025610/
山梨県,笛吹高等学校,https://school.js88.com/scl_h/22025660/
山梨県,日川高等学校,https://school.js88.com/scl_h/22025680/
山梨県,甲府第一高等学校,https://school.js88.com/scl_h/22025570/
山梨県,北杜高等学校,https://school.js88.com/scl_h/22025530/
山梨県,甲陵高等学校,https://school.js88.com/scl_h/22025830/
山梨県,上野原高等学校,https://school.js88.com/scl_h/22025840/
山梨県,農林高等学校,https://school.js88.com/scl_h/22025600/
山梨県,甲府東高等学校,https://school.js88.com/scl_h/22025780/
山梨県,甲府南高等学校,https://school.js88.com/scl_h/22025580/
山梨県,甲府西高等学校,https://school.js88.com/scl_h/22025770/
山梨県,都留高等学校,https://school.js88.com/scl_h/22025710/
山梨県,青洲高等学校,https://school.js88.com/scl_h/22025630/
山梨県,富士北稜高等学校,https://school.js88.com/scl_h/22025760/
山梨県,山梨高等学校,https://school.js88.com/scl_h/22025690/
山梨県,吉田高等学校,https://school.js88.com/scl_h/22025740/
山梨県,甲府城西高等学校,https://school.js88.com/scl_h/22025800/
山梨県,甲府工業高等学校,https://school.js88.com/scl_h/22025590/
山梨県,都留高等学校（定時制）,https://school.js88.com/scl_h/22103580/
山梨県,甲斐清和高等学校,https://school.js88.com/scl_h/22025880/
山梨県,駿台甲府高等学校　塩部キャンパス,https://school.js88.com/scl_h/22025900/
山梨県,日本航空高等学校（通信制）,https://school.js88.com/scl_h/24000231/
山梨県,韮崎高等学校（定時制）,https://school.js88.com/scl_h/22103540/
山梨県,富士学苑高等学校,https://school.js88.com/scl_h/22025960/
山梨県,甲府工業高等学校（定時制）,https://school.js88.com/scl_h/22103550/
山梨県,巨摩高等学校（定時制）,https://school.js88.com/scl_h/22103560/
山梨県,駿台甲府高等学校　今井キャンパス,https://school.js88.com/scl_h/22025910/
山梨県,山梨英和高等学校,https://school.js88.com/scl_h/22025870/
山梨県,帝京第三高等学校,https://school.js88.com/scl_h/22025950/
山梨県,ひばりが丘高等学校（定時制）,https://school.js88.com/scl_h/34028638/
山梨県,山梨学院高等学校,https://school.js88.com/scl_h/22025920/
山梨県,自然学園高等学校（通信制）,https://school.js88.com/scl_h/34028507/
山梨県,中央高等学校（定時制）,https://school.js88.com/scl_h/22108590/
山梨県,日本航空高等学校,https://school.js88.com/scl_h/22025970/
山梨県,駿台甲府高等学校通信制課程,https://school.js88.com/scl_h/34025082/
山梨県,山梨高等学校（定時制）,https://school.js88.com/scl_h/22103570/
山梨県,中央高等学校（通信制）,https://school.js88.com/scl_h/24000661/
山梨県,東海大学付属甲府高等学校,https://school.js88.com/scl_h/22025930/
長野県,エクセラン高等学校,https://school.js88.com/scl_h/22027040/
長野県,佐久長聖高等学校,https://school.js88.com/scl_h/22027020/
長野県,松本国際高等学校,https://school.js88.com/scl_h/22026930/
長野県,Ｎ高等学校・Ｓ高等学校　長野松本キャンパス（通信制）,https://school.js88.com/scl_h/34056314/
長野県,白馬高等学校,https://school.js88.com/scl_h/22026800/
長野県,須坂高等学校,https://school.js88.com/scl_h/22026070/
長野県,Ｎ高等学校・Ｓ高等学校　長野キャンパス（通信制）,https://school.js88.com/scl_h/34056313/
長野県,長野西高等学校　中条校,https://school.js88.com/scl_h/22026160/
長野県,上田高等学校,https://school.js88.com/scl_h/22026250/
長野県,長野県下高井農林高等学校,https://school.js88.com/scl_h/22026020/
長野県,長野県坂城高等学校,https://school.js88.com/scl_h/22026230/
長野県,中野立志館高等学校,https://school.js88.com/scl_h/22026040/
長野県,篠ノ井高等学校,https://school.js88.com/scl_h/22026180/
長野県,長野西高等学校,https://school.js88.com/scl_h/22026120/
長野県,長野吉田高等学校,https://school.js88.com/scl_h/22026100/
長野県,長野県長野商業高等学校（全日制）,https://school.js88.com/scl_h/22026130/
長野県,長野東高等学校,https://school.js88.com/scl_h/22026140/
長野県,須坂東高等学校,https://school.js88.com/scl_h/22026060/
長野県,長野県飯山高等学校,https://school.js88.com/scl_h/22026000/
長野県,上田染谷丘高等学校,https://school.js88.com/scl_h/22026260/
長野県,北部高等学校,https://school.js88.com/scl_h/22026090/
長野県,屋代南高等学校,https://school.js88.com/scl_h/22026220/
長野県,屋代高等学校,https://school.js88.com/scl_h/22026210/
長野県,篠ノ井高等学校犀峡校,https://school.js88.com/scl_h/22026170/
長野県,長野県長野高等学校,https://school.js88.com/scl_h/22026110/
長野県,松代高等学校,https://school.js88.com/scl_h/22026200/
長野県,長野県長野工業高等学校,https://school.js88.com/scl_h/22026150/
長野県,更級農業高等学校,https://school.js88.com/scl_h/22026190/
長野県,長野県上田千曲高等学校,https://school.js88.com/scl_h/22026240/
長野県,須坂創成高等学校,https://school.js88.com/scl_h/22026080/
長野県,長野県赤穂高等学校,https://school.js88.com/scl_h/22026550/
長野県,富士見高等学校,https://school.js88.com/scl_h/22026410/
長野県,箕輪進修高等学校,https://school.js88.com/scl_h/22026500/
長野県,伊那弥生ケ丘高等学校,https://school.js88.com/scl_h/22026540/
長野県,丸子修学館高等学校,https://school.js88.com/scl_h/22026280/
長野県,岡谷工業高等学校,https://school.js88.com/scl_h/22026480/
長野県,東御清翔高等学校,https://school.js88.com/scl_h/22026290/
長野県,伊那北高等学校,https://school.js88.com/scl_h/22026530/
長野県,諏訪実業高等学校,https://school.js88.com/scl_h/22026430/
長野県,野沢北高等学校,https://school.js88.com/scl_h/22026370/
長野県,飯田高等学校,https://school.js88.com/scl_h/22026570/
長野県,佐久平総合技術高等学校（浅間キャンパス）,https://school.js88.com/scl_h/22026350/
長野県,野沢南高等学校,https://school.js88.com/scl_h/22026380/
長野県,佐久平総合技術高等学校（臼田キャンパス）,https://school.js88.com/scl_h/22026390/
長野県,蓼科高等学校,https://school.js88.com/scl_h/22026300/
長野県,上田東高等学校,https://school.js88.com/scl_h/22026270/
長野県,上伊那農業高等学校,https://school.js88.com/scl_h/22026510/
長野県,長野県高遠高等学校,https://school.js88.com/scl_h/22026520/
長野県,軽井沢高等学校,https://school.js88.com/scl_h/22026340/
長野県,岡谷南高等学校,https://school.js88.com/scl_h/22026470/
長野県,小諸商業高等学校,https://school.js88.com/scl_h/22026320/
長野県,長野県岡谷東高等学校,https://school.js88.com/scl_h/22026460/
長野県,茅野高等学校,https://school.js88.com/scl_h/22026420/
長野県,長野県岩村田高等学校,https://school.js88.com/scl_h/22026360/
長野県,諏訪二葉高等学校,https://school.js88.com/scl_h/22026450/
長野県,小海高等学校,https://school.js88.com/scl_h/22026400/
長野県,駒ケ根工業高等学校,https://school.js88.com/scl_h/22026560/
長野県,長野県諏訪清陵高等学校,https://school.js88.com/scl_h/22026440/
長野県,辰野高等学校,https://school.js88.com/scl_h/22026490/
長野県,小諸高等学校,https://school.js88.com/scl_h/22026330/
長野県,長野俊英高等学校,https://school.js88.com/scl_h/22026910/
長野県,豊科高等学校,https://school.js88.com/scl_h/22026740/
長野県,田川高等学校,https://school.js88.com/scl_h/22026850/
長野県,松商学園高等学校,https://school.js88.com/scl_h/22026890/
長野県,長野県飯田ＯＩＤＥ長姫高等学校,https://school.js88.com/scl_h/22026600/
長野県,木曽青峰高等学校,https://school.js88.com/scl_h/22026830/
長野県,下伊那農業高等学校,https://school.js88.com/scl_h/22026610/
長野県,明科高等学校,https://school.js88.com/scl_h/22026880/
長野県,穂高商業高等学校,https://school.js88.com/scl_h/22026760/
長野県,松本県ヶ丘高等学校,https://school.js88.com/scl_h/22026690/
長野県,長野清泉女学院高等学校,https://school.js88.com/scl_h/22026940/
長野県,梓川高等学校,https://school.js88.com/scl_h/22026670/
長野県,長野県松本美須々ヶ丘高等学校,https://school.js88.com/scl_h/22026700/
長野県,長野県松本深志高等学校,https://school.js88.com/scl_h/22026710/
長野県,阿智高等学校,https://school.js88.com/scl_h/22026620/
長野県,飯田風越高等学校,https://school.js88.com/scl_h/22026580/
長野県,中野西高等学校,https://school.js88.com/scl_h/22026860/
長野県,松川高等学校,https://school.js88.com/scl_h/22026870/
長野県,長野県塩尻志学館高等学校,https://school.js88.com/scl_h/22026660/
長野県,下諏訪向陽高等学校,https://school.js88.com/scl_h/22026820/
長野県,阿南高等学校,https://school.js88.com/scl_h/22026630/
長野県,長野市立長野高等学校,https://school.js88.com/scl_h/22026810/
長野県,南安曇農業高等学校,https://school.js88.com/scl_h/22026750/
長野県,長野県松本工業高等学校,https://school.js88.com/scl_h/22026680/
長野県,大町岳陽高等学校,https://school.js88.com/scl_h/22026780/
長野県,松本蟻ヶ崎高等学校,https://school.js88.com/scl_h/22026720/
長野県,松本第一高等学校,https://school.js88.com/scl_h/22026920/
長野県,長野県池田工業高等学校,https://school.js88.com/scl_h/22026770/
長野県,長野南高等学校,https://school.js88.com/scl_h/22026840/
